# xe from the camb with planck-2018 parameters
a  tau   xe xe_a
1.3805681224033988E-005   6.3252941313375137        1.1637731485261236        1.1637731485261236
1.3818343400201464E-005   6.3310295700310650        1.1637731485261236        1.1637731485261236
1.3831017318874757E-005   6.3367702093139098        1.1637731485261236        1.1637731485261236
1.3843702991175152E-005   6.3425160539016856        1.1637731485261236        1.1637731485261236
1.3856400428234805E-005   6.3482671085142757        1.1637731485261236        1.1637731485261236
1.3869109641196850E-005   6.3540233778758521        1.1637731485261236        1.1637731485261236
1.3881830641215363E-005   6.3597848667148567        1.1637731485261236        1.1637731485261236
1.3894563439455472E-005   6.3655515797640589        1.1637731485261236        1.1637731485261236
1.3907308047093219E-005   6.3713235217604787        1.1637731485261236        1.1637731485261236
1.3920064475315676E-005   6.3771006974454458        1.1637731485261236        1.1637731485261236
1.3932832735320903E-005   6.3828831115645821        1.1637731485261236        1.1637731485261236
1.3945612838318056E-005   6.3886707688678390        1.1637731485261236        1.1637731485261236
1.3958404795527252E-005   6.3944636741094447        1.1637731485261236        1.1637731485261236
1.3971208618179676E-005   6.4002618320479492        1.1637731485261236        1.1637731485261236
1.3984024317517565E-005   6.4060652474462083        1.1637731485261236        1.1637731485261236
1.3996851904794281E-005   6.4118739250714256        1.1637731485261236        1.1637731485261236
1.4009691391274205E-005   6.4176878696950963        1.1637731485261236        1.1637731485261236
1.4022542788232803E-005   6.4235070860930419        1.1637731485261236        1.1637731485261236
1.4035406106956735E-005   6.4293315790454493        1.1637731485261236        1.1637731485261236
1.4048281358743692E-005   6.4351613533368033        1.1637731485261236        1.1637731485261236
1.4061168554902528E-005   6.4409964137559426        1.1637731485261236        1.1637731485261236
1.4074067706753200E-005   6.4468367650960294        1.1637731485261236        1.1637731485261236
1.4086978825626906E-005   6.4526824121546156        1.1637731485261236        1.1637731485261236
1.4099901922865921E-005   6.4585333597335612        1.1637731485261236        1.1637731485261236
1.4112837009823735E-005   6.4643896126390974        1.1637731485261236        1.1637731485261236
1.4125784097864981E-005   6.4702511756817946        1.1637731485261236        1.1637731485261236
1.4138743198365594E-005   6.4761180536766307        1.1637731485261236        1.1637731485261236
1.4151714322712618E-005   6.4819902514429044        1.1637731485261236        1.1637731485261236
1.4164697482304357E-005   6.4878677738043002        1.1637731485261236        1.1637731485261236
1.4177692688550326E-005   6.4937506255888682        1.1637731485261236        1.1637731485261236
1.4190699952871361E-005   6.4996388116290635        1.1637731485261236        1.1637731485261236
1.4203719286699476E-005   6.5055323367616955        1.1637731485261236        1.1637731485261236
1.4216750701477988E-005   6.5114312058279662        1.1637731485261236        1.1637731485261236
1.4229794208661467E-005   6.5173354236734582        1.1637731485261236        1.1637731485261236
1.4242849819715848E-005   6.5232449951481817        1.1637731485261236        1.1637731485261236
1.4255917546118309E-005   6.5291599251065104        1.1637731485261236        1.1637731485261236
1.4268997399357329E-005   6.5350802184072183        1.1637731485261236        1.1637731485261236
1.4282089390932808E-005   6.5410058799135209        1.1637731485261236        1.1637731485261236
1.4295193532355907E-005   6.5469369144930107        1.1637731485261236        1.1637731485261236
1.4308309835149157E-005   6.5528733270177009        1.1637731485261236        1.1637731485261236
1.4321438310846443E-005   6.5588151223640150        1.1637731485261236        1.1637731485261236
1.4334578970993088E-005   6.5647623054128292        1.1637731485261236        1.1637731485261236
1.4347731827145747E-005   6.5707148810494136        1.1637731485261236        1.1637731485261236
1.4360896890872485E-005   6.5766728541634789        1.1637731485261236        1.1637731485261236
1.4374074173752765E-005   6.5826362296491574        1.1637731485261236        1.1637731485261236
1.4387263687377553E-005   6.5886050124050541        1.1637731485261236        1.1637731485261236
1.4400465443349159E-005   6.5945792073341796        1.1637731485261236        1.1637731485261236
1.4413679453281403E-005   6.6005588193440090        1.1637731485261236        1.1637731485261236
1.4426905728799495E-005   6.6065438533464418        1.1637731485261236        1.1637731485261236
1.4440144281540241E-005   6.6125343142578812        1.1637731485261236        1.1637731485261236
1.4453395123151820E-005   6.6185302069991421        1.1637731485261236        1.1637731485261236
1.4466658265293956E-005   6.6245315364955193        1.1637731485261236        1.1637731485261236
1.4479933719637849E-005   6.6305383076767601        1.1637731485261236        1.1637731485261236
1.4493221497866305E-005   6.6365505254771175        1.1637731485261236        1.1637731485261236
1.4506521611673582E-005   6.6425681948352837        1.1637731485261236        1.1637731485261236
1.4519834072765503E-005   6.6485913206944360        1.1637731485261236        1.1637731485261236
1.4533158892859437E-005   6.6546199080022301        1.1637731485261236        1.1637731485261236
1.4546496083684402E-005   6.6606539617108398        1.1637731485261236        1.1637731485261236
1.4559845656980906E-005   6.6666934867768886        1.1637731485261236        1.1637731485261236
1.4573207624501062E-005   6.6727384881615022        1.1637731485261236        1.1637731485261236
1.4586581998008681E-005   6.6787889708303396        1.1637731485261236        1.1637731485261236
1.4599968789279092E-005   6.6848449397535212        1.1637731485261236        1.1637731485261236
1.4613368010099295E-005   6.6909063999056890        1.1637731485261236        1.1637731485261236
1.4626779672267913E-005   6.6969733562659881        1.1637731485261236        1.1637731485261236
1.4640203787595291E-005   6.7030458138181057        1.1637731485261236        1.1637731485261236
1.4653640367903379E-005   6.7091237775502197        1.1637731485261236        1.1637731485261236
1.4667089425025821E-005   6.7152072524550386        1.1637731485261236        1.1637731485261236
1.4680550970807940E-005   6.7212962435297881        1.1637731485261236        1.1637731485261236
1.4694025017106827E-005   6.7273907557762564        1.1637731485261236        1.1637731485261236
1.4707511575791235E-005   6.7334907942007405        1.1637731485261236        1.1637731485261236
1.4721010658741657E-005   6.7395963638140790        1.1637731485261236        1.1637731485261236
1.4734522277850313E-005   6.7457074696316495        1.1637731485261236        1.1637731485261236
1.4748046445021252E-005   6.7518241166734088        1.1637731485261236        1.1637731485261236
1.4761583172170215E-005   6.7579463099638319        1.1637731485261236        1.1637731485261236
1.4775132471224742E-005   6.7640740545319584        1.1637731485261236        1.1637731485261236
1.4788694354124151E-005   6.7702073554113804        1.1637731485261236        1.1637731485261236
1.4802268832819634E-005   6.7763462176402864        1.1637731485261236        1.1637731485261236
1.4815855919274134E-005   6.7824906462614010        1.1637731485261236        1.1637731485261236
1.4829455625462407E-005   6.7886406463220164        1.1637731485261236        1.1637731485261236
1.4843067963371154E-005   6.7947962228740435        1.1637731485261236        1.1637731485261236
1.4856692944998822E-005   6.8009573809739301        1.1637731485261236        1.1637731485261236
1.4870330582355789E-005   6.8071241256827317        1.1637731485261236        1.1637731485261236
1.4883980887464260E-005   6.8132964620660719        1.1637731485261236        1.1637731485261236
1.4897643872358408E-005   6.8194743951942023        1.1637731485261236        1.1637731485261236
1.4911319549084256E-005   6.8256579301419444        1.1637731485261236        1.1637731485261236
1.4925007929699762E-005   6.8318470719887303        1.1637731485261236        1.1637731485261236
1.4938709026274777E-005   6.8380418258185802        1.1637731485261236        1.1637731485261236
1.4952422850891187E-005   6.8442421967201650        1.1637731485261236        1.1637731485261236
1.4966149415642757E-005   6.8504481897867375        1.1637731485261236        1.1637731485261236
1.4979888732635238E-005   6.8566598101161729        1.1637731485261236        1.1637731485261236
1.4993640813986337E-005   6.8628770628109601        1.1637731485261236        1.1637731485261236
1.5007405671825844E-005   6.8690999529782522        1.1637731485261236        1.1637731485261236
1.5021183318295462E-005   6.8753284857297965        1.1637731485261236        1.1637731485261236
1.5034973765548951E-005   6.8815626661819849        1.1637731485261236        1.1637731485261236
1.5048777025752069E-005   6.8878024994558391        1.1637731485261236        1.1637731485261236
1.5062593111082718E-005   6.8940479906770626        1.1637731485261236        1.1637731485261236
1.5076422033730743E-005   6.9002991449759641        1.1637731485261236        1.1637731485261236
1.5090263805898092E-005   6.9065559674875088        1.1637731485261236        1.1637731485261236
1.5104118439798863E-005   6.9128184633513561        1.1637731485261236        1.1637731485261236
1.5117985947659163E-005   6.9190866377117795        1.1637731485261236        1.1637731485261236
1.5131866341717255E-005   6.9253604957177437        1.1637731485261236        1.1637731485261236
1.5145759634223476E-005   6.9316400425228597        1.1637731485261236        1.1637731485261236
1.5159665837440380E-005   6.9379252832854474        1.1637731485261236        1.1637731485261236
1.5173584963642616E-005   6.9442162231684792        1.1637731485261236        1.1637731485261236
1.5187517025116978E-005   6.9505128673396053        1.1637731485261236        1.1637731485261236
1.5201462034162434E-005   6.9568152209711593        1.1637731485261236        1.1637731485261236
1.5215420003090213E-005   6.9631232892402002        1.1637731485261236        1.1637731485261236
1.5229390944223669E-005   6.9694370773284451        1.1637731485261236        1.1637731485261236
1.5243374869898372E-005   6.9757565904223169        1.1637731485261236        1.1637731485261236
1.5257371792462119E-005   6.9820818337129351        1.1637731485261236        1.1637731485261236
1.5271381724275002E-005   6.9884128123961586        1.1637731485261236        1.1637731485261236
1.5285404677709301E-005   6.9947495316725234        1.1637731485261236        1.1637731485261236
1.5299440665149580E-005   7.0010919967472933        1.1637731485261236        1.1637731485261236
1.5313489698992647E-005   7.0074402128304394        1.1637731485261236        1.1637731485261236
1.5327551791647687E-005   7.0137941851366898        1.1637731485261236        1.1637731485261236
1.5341626955536106E-005   7.0201539188854705        1.1637731485261236        1.1637731485261236
1.5355715203091664E-005   7.0265194193009517        1.1637731485261236        1.1637731485261236
1.5369816546760401E-005   7.0328906916120228        1.1637731485261236        1.1637731485261236
1.5383930999000794E-005   7.0392677410523552        1.1637731485261236        1.1637731485261236
1.5398058572283597E-005   7.0456505728603309        1.1637731485261236        1.1637731485261236
1.5412199279091920E-005   7.0520391922790751        1.1637731485261236        1.1637731485261236
1.5426353131921353E-005   7.0584336045565141        1.1637731485261236        1.1637731485261236
1.5440520143279787E-005   7.0648338149452892        1.1637731485261236        1.1637731485261236
1.5454700325687553E-005   7.0712398287028142        1.1637731485261236        1.1637731485261236
1.5468893691677368E-005   7.0776516510912648        1.1637731485261236        1.1637731485261236
1.5483100253794484E-005   7.0840692873776216        1.1637731485261236        1.1637731485261236
1.5497320024596495E-005   7.0904927428336020        1.1637731485261236        1.1637731485261236
1.5511553016653498E-005   7.0969220227357193        1.1637731485261236        1.1637731485261236
1.5525799242548037E-005   7.1033571323652591        1.1637731485261236        1.1637731485261236
1.5540058714875220E-005   7.1097980770083309        1.1637731485261236        1.1637731485261236
1.5554331446242563E-005   7.1162448619557948        1.1637731485261236        1.1637731485261236
1.5568617449270160E-005   7.1226974925033364        1.1637731485261236        1.1637731485261236
1.5582916736590557E-005   7.1291559739514145        1.1637731485261236        1.1637731485261236
1.5597229320848965E-005   7.1356203116053418        1.1637731485261236        1.1637731485261236
1.5611555214703033E-005   7.1420905107751969        1.1637731485261236        1.1637731485261236
1.5625894430823030E-005   7.1485665767758917        1.1637731485261236        1.1637731485261236
1.5640246981891759E-005   7.1550485149271399        1.1637731485261236        1.1637731485261236
1.5654612880604716E-005   7.1615363305535213        1.1637731485261236        1.1637731485261236
1.5668992139669912E-005   7.1680300289844032        1.1637731485261236        1.1637731485261236
1.5683384771807978E-005   7.1745296155539844        1.1637731485261236        1.1637731485261236
1.5697790789752266E-005   7.1810350956013407        1.1637731485261236        1.1637731485261236
1.5712210206248693E-005   7.1875464744703512        1.1637731485261236        1.1637731485261236
1.5726643034055865E-005   7.1940637575097499        1.1637731485261236        1.1637731485261236
1.5741089285945022E-005   7.2005869500731103        1.1637731485261236        1.1637731485261236
1.5755548974700209E-005   7.2071160575189026        1.1637731485261236        1.1637731485261236
1.5770022113118048E-005   7.2136510852104081        1.1637731485261236        1.1637731485261236
1.5784508714007927E-005   7.2201920385157887        1.1637731485261236        1.1637731485261236
1.5799008790191945E-005   7.2267389228080692        1.1637731485261236        1.1637731485261236
1.5813522354504993E-005   7.2332917434651689        1.1637731485261236        1.1637731485261236
1.5828049419794674E-005   7.2398505058698586        1.1637731485261236        1.1637731485261236
1.5842589998921357E-005   7.2464152154097947        1.1637731485261236        1.1637731485261236
1.5857144104758177E-005   7.2529858774775100        1.1637731485261236        1.1637731485261236
1.5871711750191158E-005   7.2595624974704629        1.1637731485261236        1.1637731485261236
1.5886292948119037E-005   7.2661450807909702        1.1637731485261236        1.1637731485261236
1.5900887711453411E-005   7.2727336328462577        1.1637731485261236        1.1637731485261236
1.5915496053118689E-005   7.2793281590484433        1.1637731485261236        1.1637731485261236
1.5930117986052211E-005   7.2859286648145902        1.1637731485261236        1.1637731485261236
1.5944753523204095E-005   7.2925351555666333        1.1637731485261236        1.1637731485261236
1.5959402677537339E-005   7.2991476367314245        1.1637731485261236        1.1637731485261236
1.5974065462027925E-005   7.3057661137407770        1.1637731485261236        1.1637731485261236
1.5988741889664651E-005   7.3123905920313907        1.1637731485261236        1.1637731485261236
1.6003431973449258E-005   7.3190210770449022        1.1637731485261236        1.1637731485261236
1.6018135726396412E-005   7.3256575742278800        1.1637731485261236        1.1637731485261236
1.6032853161533789E-005   7.3323000890318593        1.1637731485261236        1.1637731485261236
1.6047584291901955E-005   7.3389486269132851        1.1637731485261236        1.1637731485261236
1.6062329130554475E-005   7.3456031933335639        1.1637731485261236        1.1637731485261236
1.6077087690557874E-005   7.3522637937590378        1.1637731485261236        1.1637731485261236
1.6091859984991770E-005   7.3589304336610484        1.1637731485261236        1.1637731485261236
1.6106646026948704E-005   7.3656031185158541        1.1637731485261236        1.1637731485261236
1.6121445829534294E-005   7.3722818538046990        1.1637731485261236        1.1637731485261236
1.6136259405867151E-005   7.3789666450137759        1.1637731485261236        1.1637731485261236
1.6151086769079045E-005   7.3856574976342992        1.1637731485261236        1.1637731485261236
1.6165927932314726E-005   7.3923544171624167        1.1637731485261236        1.1637731485261236
1.6180782908732074E-005   7.3990574090992798        1.1637731485261236        1.1637731485261236
1.6195651711502018E-005   7.4057664789510085        1.1637731485261236        1.1637731485261236
1.6210534353808704E-005   7.4124816322287579        1.1637731485261236        1.1637731485261236
1.6225430848849315E-005   7.4192028744486400        1.1637731485261236        1.1637731485261236
1.6240341209834208E-005   7.4259302111317824        1.1637731485261236        1.1637731485261236
1.6255265449986874E-005   7.4326636478043087        1.1637731485261236        1.1637731485261236
1.6270203582544037E-005   7.4394031899973845        1.1637731485261236        1.1637731485261236
1.6285155620755551E-005   7.4461488432471583        1.1637731485261236        1.1637731485261236
1.6300121577884448E-005   7.4529006130948003        1.1637731485261236        1.1637731485261236
1.6315101467207062E-005   7.4596585050865354        1.1637731485261236        1.1637731485261236
1.6330095302012871E-005   7.4664225247735834        1.1637731485261236        1.1637731485261236
1.6345103095604638E-005   7.4731926777122180        1.1637731485261236        1.1637731485261236
1.6360124861298326E-005   7.4799689694637239        1.1637731485261236        1.1637731485261236
1.6375160612423262E-005   7.4867514055944753        1.1637731485261236        1.1637731485261236
1.6390210362321994E-005   7.4935399916758598        1.1637731485261236        1.1637731485261236
1.6405274124350355E-005   7.5003347332843164        1.1637731485261236        1.1637731485261236
1.6420351911877499E-005   7.5071356360013386        1.1637731485261236        1.1637731485261236
1.6435443738285978E-005   7.5139427054135179        1.1637731485261236        1.1637731485261236
1.6450549616971597E-005   7.5207559471124688        1.1637731485261236        1.1637731485261236
1.6465669561343543E-005   7.5275753666948892        1.1637731485261236        1.1637731485261236
1.6480803584824359E-005   7.5344009697625465        1.1637731485261236        1.1637731485261236
1.6495951700850038E-005   7.5412327619223172        1.1637731485261236        1.1637731485261236
1.6511113922869888E-005   7.5480707487861221        1.1637731485261236        1.1637731485261236
1.6526290264346685E-005   7.5549149359709959        1.1637731485261236        1.1637731485261236
1.6541480738756562E-005   7.5617653290990399        1.1637731485261236        1.1637731485261236
1.6556685359589216E-005   7.5686219337974991        1.1637731485261236        1.1637731485261236
1.6571904140347681E-005   7.5754847556986817        1.1637731485261236        1.1637731485261236
1.6587137094548488E-005   7.5823538004400000        1.1637731485261236        1.1637731485261236
1.6602384235721726E-005   7.5892290736640202        1.1637731485261236        1.1637731485261236
1.6617645577410903E-005   7.5961105810183849        1.1637731485261236        1.1637731485261236
1.6632921133173063E-005   7.6029983281558717        1.1637731485261236        1.1637731485261236
1.6648210916578745E-005   7.6098923207343638        1.1637731485261236        1.1637731485261236
1.6663514941212127E-005   7.6167925644169223        1.1637731485261236        1.1637731485261236
1.6678833220670860E-005   7.6236990648717047        1.1637731485261236        1.1637731485261236
1.6694165768566184E-005   7.6306118277720154        1.1637731485261236        1.1637731485261236
1.6709512598522899E-005   7.6375308587962891        1.1637731485261236        1.1637731485261236
1.6724873724179501E-005   7.6444561636281572        1.1637731485261236        1.1637731485261236
1.6740249159188004E-005   7.6513877479563561        1.1637731485261236        1.1637731485261236
1.6755638917214082E-005   7.6583256174747980        1.1637731485261236        1.1637731485261236
1.6771043011937036E-005   7.6652697778825463        1.1637731485261236        1.1637731485261236
1.6786461457049897E-005   7.6722202348838691        1.1637731485261236        1.1637731485261236
1.6801894266259301E-005   7.6791769941881665        1.1637731485261236        1.1637731485261236
1.6817341453285577E-005   7.6861400615100299        1.1637731485261236        1.1637731485261236
1.6832803031862751E-005   7.6931094425692210        1.1637731485261236        1.1637731485261236
1.6848279015738647E-005   7.7000851430907247        1.1637731485261236        1.1637731485261236
1.6863769418674730E-005   7.7070671688046799        1.1637731485261236        1.1637731485261236
1.6879274254446209E-005   7.7140555254464163        1.1637731485261236        1.1637731485261236
1.6894793536842157E-005   7.7210502187565107        1.1637731485261236        1.1637731485261236
1.6910327279665322E-005   7.7280512544807012        1.1637731485261236        1.1637731485261236
1.6925875496732285E-005   7.7350586383699502        1.1637731485261236        1.1637731485261236
1.6941438201873397E-005   7.7420723761804204        1.1637731485261236        1.1637731485261236
1.6957015408932923E-005   7.7490924736735369        1.1637731485261236        1.1637731485261236
1.6972607131768860E-005   7.7561189366159020        1.1637731485261236        1.1637731485261236
1.6988213384253108E-005   7.7631517707793698        1.1637731485261236        1.1637731485261236
1.7003834180271397E-005   7.7701909819410080        1.1637731485261236        1.1637731485261236
1.7019469533723419E-005   7.7772365758831654        1.1637731485261236        1.1637731485261236
1.7035119458522679E-005   7.7842885583933912        1.1637731485261236        1.1637731485261236
1.7050783968596618E-005   7.7913469352644960        1.1637731485261236        1.1637731485261236
1.7066463077886579E-005   7.7984117122945342        1.1637731485261236        1.1637731485261236
1.7082156800347930E-005   7.8054828952868540        1.1637731485261236        1.1637731485261236
1.7097865149949913E-005   7.8125604900500267        1.1637731485261236        1.1637731485261236
1.7113588140675759E-005   7.8196445023979040        1.1637731485261236        1.1637731485261236
1.7129325786522666E-005   7.8267349381495928        1.1637731485261236        1.1637731485261236
1.7145078101501909E-005   7.8338318031295202        1.1637731485261236        1.1637731485261236
1.7160845099638708E-005   7.8409351031673546        1.1637731485261236        1.1637731485261236
1.7176626794972329E-005   7.8480448440980615        1.1637731485261236        1.1637731485261236
1.7192423201556058E-005   7.8551610317618827        1.1637731485261236        1.1637731485261236
1.7208234333457337E-005   7.8622836720044047        1.1637731485261236        1.1637731485261236
1.7224060204757591E-005   7.8694127706764627        1.1637731485261236        1.1637731485261236
1.7239900829552322E-005   7.8765483336341999        1.1637731485261236        1.1637731485261236
1.7255756221951267E-005   7.8836903667391187        1.1637731485261236        1.1637731485261236
1.7271626396078149E-005   7.8908388758579839        1.1637731485261236        1.1637731485261236
1.7287511366070892E-005   7.8979938668629002        1.1637731485261236        1.1637731485261236
1.7303411146081522E-005   7.9051553456312833        1.1637731485261236        1.1637731485261236
1.7319325750276340E-005   7.9123233180459156        1.1637731485261236        1.1637731485261236
1.7335255192835728E-005   7.9194977899948773        1.1637731485261236        1.1637731485261236
1.7351199487954296E-005   7.9266787673715964        1.1637731485261236        1.1637731485261236
1.7367158649840838E-005   7.9338662560748352        1.1637731485261236        1.1637731485261236
1.7383132692718473E-005   7.9410602620087412        1.1637731485261236        1.1637731485261236
1.7399121630824472E-005   7.9482607910827818        1.1637731485261236        1.1637731485261236
1.7415125478410389E-005   7.9554678492117876        1.1637731485261236        1.1637731485261236
1.7431144249742034E-005   7.9626814423159455        1.1637731485261236        1.1637731485261236
1.7447177959099585E-005   7.9699015763208481        1.1637731485261236        1.1637731485261236
1.7463226620777440E-005   7.9771282571574202        1.1637731485261236        1.1637731485261236
1.7479290249084363E-005   7.9843614907619820        1.1637731485261236        1.1637731485261236
1.7495368858343396E-005   7.9916012830762160        1.1637731485261236        1.1637731485261236
1.7511462462892050E-005   7.9988476400472397        1.1637731485261236        1.1637731485261236
1.7527571077082094E-005   8.0061005676275183        1.1637731485261236        1.1637731485261236
1.7543694715279686E-005   8.0133600717749136        1.1637731485261236        1.1637731485261236
1.7559833391865479E-005   8.0206261584527336        1.1637731485261236        1.1637731485261236
1.7575987121234450E-005   8.0278988336296546        1.1637731485261236        1.1637731485261236
1.7592155917796032E-005   8.0351781032797724        1.1637731485261236        1.1637731485261236
1.7608339795974068E-005   8.0424639733825920        1.1637731485261236        1.1637731485261236
1.7624538770206955E-005   8.0497564499230752        1.1637731485261236        1.1637731485261236
1.7640752854947472E-005   8.0570555388915714        1.1637731485261236        1.1637731485261236
1.7656982064662944E-005   8.0643612462838821        1.1637731485261236        1.1637731485261236
1.7673226413835141E-005   8.0716735781012225        1.1637731485261236        1.1637731485261236
1.7689485916960470E-005   8.0789925403502973        1.1637731485261236        1.1637731485261236
1.7705760588549777E-005   8.0863181390432146        1.1637731485261236        1.1637731485261236
1.7722050443128492E-005   8.0936503801975448        1.1637731485261236        1.1637731485261236
1.7738355495236589E-005   8.1009892698363029        1.1637731485261236        1.1637731485261236
1.7754675759428720E-005   8.1083348139880087        1.1637731485261236        1.1637731485261236
1.7771011250274038E-005   8.1156870186866019        1.1637731485261236        1.1637731485261236
1.7787361982356366E-005   8.1230458899715163        1.1637731485261236        1.1637731485261236
1.7803727970274104E-005   8.1304114338876357        1.1637731485261236        1.1637731485261236
1.7820109228640417E-005   8.1377836564853787        1.1637731485261236        1.1637731485261236
1.7836505772083025E-005   8.1451625638205982        1.1637731485261236        1.1637731485261236
1.7852917615244339E-005   8.1525481619546465        1.1637731485261236        1.1637731485261236
1.7869344772781560E-005   8.1599404569544109        1.1637731485261236        1.1637731485261236
1.7885787259366498E-005   8.1673394548922307        1.1637731485261236        1.1637731485261236
1.7902245089685742E-005   8.1747451618459817        1.1637731485261236        1.1637731485261236
1.7918718278440585E-005   8.1821575838990217        1.1637731485261236        1.1637731485261236
1.7935206840347164E-005   8.1895767271402704        1.1637731485261236        1.1637731485261236
1.7951710790136315E-005   8.1970025976641310        1.1637731485261236        1.1637731485261236
1.7968230142553691E-005   8.2044352015705435        1.1637731485261236        1.1637731485261236
1.7984764912359722E-005   8.2118745449649619        1.1637731485261236        1.1637731485261236
1.8001315114329764E-005   8.2193206339584268        1.1637731485261236        1.1637731485261236
1.8017880763253909E-005   8.2267734746674712        1.1637731485261236        1.1637731485261236
1.8034461873937148E-005   8.2342330732141882        1.1637731485261236        1.1637731485261236
1.8051058461199305E-005   8.2416994357262130        1.1637731485261236        1.1637731485261236
1.8067670539875193E-005   8.2491725683367729        1.1637731485261236        1.1637731485261236
1.8084298124814435E-005   8.2566524771846197        1.1637731485261236        1.1637731485261236
1.8100941230881605E-005   8.2641391684140810        1.1637731485261236        1.1637731485261236
1.8117599872956182E-005   8.2716326481750446        1.1637731485261236        1.1637731485261236
1.8134274065932698E-005   8.2791329226230186        1.1637731485261236        1.1637731485261236
1.8150963824720563E-005   8.2866399979190444        1.1637731485261236        1.1637731485261236
1.8167669164244165E-005   8.2941538802297572        1.1637731485261236        1.1637731485261236
1.8184390099442994E-005   8.3016745757274197        1.1637731485261236        1.1637731485261236
1.8201126645271450E-005   8.3092020905898476        1.1637731485261236        1.1637731485261236
1.8217878816699038E-005   8.3167364310004874        1.1637731485261236        1.1637731485261236
1.8234646628710241E-005   8.3242776031483583        1.1637731485261236        1.1637731485261236
1.8251430096304727E-005   8.3318256132281459        1.1637731485261236        1.1637731485261236
1.8268229234497150E-005   8.3393804674401082        1.1637731485261236        1.1637731485261236
1.8285044058317289E-005   8.3469421719901380        1.1637731485261236        1.1637731485261236
1.8301874582810009E-005   8.3545107330897359        1.1637731485261236        1.1637731485261236
1.8318720823035419E-005   8.3620861569560923        1.1637731485261236        1.1637731485261236
1.8335582794068667E-005   8.3696684498119787        1.1637731485261236        1.1637731485261236
1.8352460511000094E-005   8.3772576178858245        1.1637731485261236        1.1637731485261236
1.8369353988935224E-005   8.3848536674117042        1.1637731485261236        1.1637731485261236
1.8386263242994822E-005   8.3924566046293680        1.1637731485261236        1.1637731485261236
1.8403188288314830E-005   8.4000664357842041        1.1637731485261236        1.1637731485261236
1.8420129140046414E-005   8.4076831671272583        1.1637731485261236        1.1637731485261236
1.8437085813355973E-005   8.4153068049152413        1.1637731485261236        1.1637731485261236
1.8454058323425265E-005   8.4229373554105749        1.1637731485261236        1.1637731485261236
1.8471046685451240E-005   8.4305748248813224        1.1637731485261236        1.1637731485261236
1.8488050914646160E-005   8.4382192196012369        1.1637731485261236        1.1637731485261236
1.8505071026237588E-005   8.4458705458497505        1.1637731485261236        1.1637731485261236
1.8522107035468511E-005   8.4535288099120329        1.1637731485261236        1.1637731485261236
1.8539158957597170E-005   8.4611940180789098        1.1637731485261236        1.1637731485261236
1.8556226807897160E-005   8.4688661766469071        1.1637731485261236        1.1637731485261236
1.8573310601657560E-005   8.4765452919183044        1.1637731485261236        1.1637731485261236
1.8590410354182766E-005   8.4842313702010603        1.1637731485261236        1.1637731485261236
1.8607526080792590E-005   8.4919244178088551        1.1637731485261236        1.1637731485261236
1.8624657796822278E-005   8.4996244410610906        1.1637731485261236        1.1637731485261236
1.8641805517622605E-005   8.5073314462829348        1.1637731485261236        1.1637731485261236
1.8658969258559701E-005   8.5150454398052506        1.1637731485261236        1.1637731485261236
1.8676149035015241E-005   8.5227664279646529        1.1637731485261236        1.1637731485261236
1.8693344862386341E-005   8.5304944171034958        1.1637731485261236        1.1637731485261236
1.8710556756085745E-005   8.5382294135699173        1.1637731485261236        1.1637731485261236
1.8727784731541635E-005   8.5459714237177771        1.1637731485261236        1.1637731485261236
1.8745028804197753E-005   8.5537204539067027        1.1637731485261236        1.1637731485261236
1.8762288989513405E-005   8.5614765105020787        1.1637731485261236        1.1637731485261236
1.8779565302963563E-005   8.5692395998751074        1.1637731485261236        1.1637731485261236
1.8796857760038705E-005   8.5770097284027180        1.1637731485261236        1.1637731485261236
1.8814166376244951E-005   8.5847869024676413        1.1637731485261236        1.1637731485261236
1.8831491167104042E-005   8.5925711284583794        1.1637731485261236        1.1637731485261236
1.8848832148153444E-005   8.6003624127692664        1.1637731485261236        1.1637731485261236
1.8866189334946225E-005   8.6081607618004021        1.1637731485261236        1.1637731485261236
1.8883562743051111E-005   8.6159661819576794        1.1637731485261236        1.1637731485261236
1.8900952388052637E-005   8.6237786796528457        1.1637731485261236        1.1637731485261236
1.8918358285550975E-005   8.6315982613034219        1.1637731485261236        1.1637731485261236
1.8935780451162045E-005   8.6394249333327586        1.1637731485261236        1.1637731485261236
1.8953218900517497E-005   8.6472587021700171        1.1637731485261236        1.1637731485261236
1.8970673649264873E-005   8.6550995742502383        1.1637731485261236        1.1637731485261236
1.8988144713067361E-005   8.6629475560142399        1.1637731485261236        1.1637731485261236
1.9005632107604024E-005   8.6708026539087086        1.1637731485261236        1.1637731485261236
1.9023135848569712E-005   8.6786648743861576        1.1637731485261236        1.1637731485261236
1.9040655951675190E-005   8.6865342239049887        1.1637731485261236        1.1637731485261236
1.9058192432647006E-005   8.6944107089294267        1.1637731485261236        1.1637731485261236
1.9075745307227619E-005   8.7022943359295652        1.1637731485261236        1.1637731485261236
1.9093314591175323E-005   8.7101851113813478        1.1637731485261236        1.1637731485261236
1.9110900300264439E-005   8.7180830417666417        1.1637731485261236        1.1637731485261236
1.9128502450285117E-005   8.7259881335731428        1.1637731485261236        1.1637731485261236
1.9146121057043475E-005   8.7339003932944426        1.1637731485261236        1.1637731485261236
1.9163756136361568E-005   8.7418198274300103        1.1637731485261236        1.1637731485261236
